path,extension,is_folder,size,last_modified,created_time,is_container,contents,within_container,parent_object,Office_last_mod_time,Office_last_mod_by,XLS_num_sheets,PDF_num_pages,PDF_layout,MP3_track title,MP3_artist,MP3_duration,AUD_bitrate,IMG_size,IMG_dpi,IMG_device
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-23 441 The Open Town Matter - Ep 1_spectrogram.png,.png,False,212,Mon Oct  7 20:20:09 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-24 442 The Open Town Matter - Ep 2.afpk,.afpk,False,149,Mon Oct  7 20:20:10 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-24 442 The Open Town Matter - Ep 2.mp3,.mp3,False,13687,Mon Oct  7 20:20:31 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-24 442 The Open Town Matter - Ep 2.png,.png,False,37,Mon Oct  7 20:20:11 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-24 442 The Open Town Matter - Ep 2_spectrogram.png,.png,False,202,Mon Oct  7 20:20:13 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-25 443 The Open Town Matter - Ep 3.afpk,.afpk,False,155,Mon Oct  7 20:20:13 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-25 443 The Open Town Matter - Ep 3.mp3,.mp3,False,13710,Mon Oct  7 20:20:29 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-25 443 The Open Town Matter - Ep 3.png,.png,False,37,Mon Oct  7 20:20:17 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-25 443 The Open Town Matter - Ep 3_spectrogram.png,.png,False,196,Mon Oct  7 20:20:18 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-26 444 The Open Town Matter - Ep 4.afpk,.afpk,False,146,Mon Oct  7 20:20:19 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-26 444 The Open Town Matter - Ep 4.mp3,.mp3,False,13681,Mon Oct  7 20:20:34 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-26 444 The Open Town Matter - Ep 4.png,.png,False,36,Mon Oct  7 20:20:20 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-26 444 The Open Town Matter - Ep 4_spectrogram.png,.png,False,202,Mon Oct  7 20:20:21 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-27 445 The Open Town Matter - Ep 5.afpk,.afpk,False,155,Mon Oct  7 20:20:22 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-27 445 The Open Town Matter - Ep 5.mp3,.mp3,False,13690,Mon Oct  7 20:20:42 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-27 445 The Open Town Matter - Ep 5.png,.png,False,36,Mon Oct  7 20:20:27 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-27 445 The Open Town Matter - Ep 5_spectrogram.png,.png,False,200,Mon Oct  7 20:20:28 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-30 446 The Sea Legs Matter - Ep 1.afpk,.afpk,False,155,Mon Oct  7 20:20:29 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-30 446 The Sea Legs Matter - Ep 1.mp3,.mp3,False,14010,Mon Oct  7 20:20:49 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-30 446 The Sea Legs Matter - Ep 1.png,.png,False,36,Mon Oct  7 20:20:30 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-30 446 The Sea Legs Matter - Ep 1_spectrogram.png,.png,False,274,Mon Oct  7 20:20:31 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-31 447 The Sea Legs Matter - Ep 2.afpk,.afpk,False,158,Mon Oct  7 20:20:32 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-31 447 The Sea Legs Matter - Ep 2.mp3,.mp3,False,14061,Mon Oct  7 20:20:48 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-31 447 The Sea Legs Matter - Ep 2.png,.png,False,34,Mon Oct  7 20:20:33 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-07-31 447 The Sea Legs Matter - Ep 2_spectrogram.png,.png,False,272,Mon Oct  7 20:20:34 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-01 448 The Sea Legs Matter - Ep 3.afpk,.afpk,False,162,Mon Oct  7 20:20:35 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-01 448 The Sea Legs Matter - Ep 3.mp3,.mp3,False,14037,Mon Oct  7 20:20:49 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-01 448 The Sea Legs Matter - Ep 3.png,.png,False,36,Mon Oct  7 20:20:35 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-01 448 The Sea Legs Matter - Ep 3_spectrogram.png,.png,False,270,Mon Oct  7 20:20:37 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-02 449 The Sea Legs Matter - Ep 4.afpk,.afpk,False,162,Mon Oct  7 20:20:38 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-02 449 The Sea Legs Matter - Ep 4.mp3,.mp3,False,14051,Mon Oct  7 20:20:58 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-02 449 The Sea Legs Matter - Ep 4.png,.png,False,37,Mon Oct  7 20:20:42 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-02 449 The Sea Legs Matter - Ep 4_spectrogram.png,.png,False,272,Mon Oct  7 20:20:43 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-03 450 The Sea Legs Matter - Ep 5.afpk,.afpk,False,196,Mon Oct  7 20:20:44 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-03 450 The Sea Legs Matter - Ep 5.mp3,.mp3,False,14226,Mon Oct  7 20:21:02 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-03 450 The Sea Legs Matter - Ep 5.png,.png,False,34,Mon Oct  7 20:20:49 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-03 450 The Sea Legs Matter - Ep 5_spectrogram.png,.png,False,183,Mon Oct  7 20:20:50 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-06 451 The Alder Matter - Ep 1.afpk,.afpk,False,153,Mon Oct  7 20:20:50 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-06 451 The Alder Matter - Ep 1.mp3,.mp3,False,13717,Mon Oct  7 20:21:03 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-06 451 The Alder Matter - Ep 1.png,.png,False,35,Mon Oct  7 20:20:50 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-06 451 The Alder Matter - Ep 1_spectrogram.png,.png,False,203,Mon Oct  7 20:20:51 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-07 452 The Alder Matter - Ep 2.afpk,.afpk,False,157,Mon Oct  7 20:20:51 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-07 452 The Alder Matter - Ep 2.mp3,.mp3,False,13674,Mon Oct  7 20:21:08 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-07 452 The Alder Matter - Ep 2.png,.png,False,37,Mon Oct  7 20:20:51 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-07 452 The Alder Matter - Ep 2_spectrogram.png,.png,False,202,Mon Oct  7 20:20:53 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-08 453 The Alder Matter - Ep 3.afpk,.afpk,False,147,Mon Oct  7 20:20:54 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-08 453 The Alder Matter - Ep 3.mp3,.mp3,False,13661,Mon Oct  7 20:21:07 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-08 453 The Alder Matter - Ep 3.png,.png,False,37,Mon Oct  7 20:20:59 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-08 453 The Alder Matter - Ep 3_spectrogram.png,.png,False,200,Mon Oct  7 20:20:59 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-09 454 The Alder Matter - Ep 4.afpk,.afpk,False,163,Mon Oct  7 20:21:00 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-09 454 The Alder Matter - Ep 4.mp3,.mp3,False,13691,Mon Oct  7 20:21:16 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-09 454 The Alder Matter - Ep 4.png,.png,False,37,Mon Oct  7 20:21:03 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-09 454 The Alder Matter - Ep 4_spectrogram.png,.png,False,196,Mon Oct  7 20:21:03 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-10 455 The Alder Matter - Ep 5.afpk,.afpk,False,156,Mon Oct  7 20:21:04 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-10 455 The Alder Matter - Ep 5.mp3,.mp3,False,13690,Mon Oct  7 20:21:17 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-10 455 The Alder Matter - Ep 5.png,.png,False,37,Mon Oct  7 20:21:04 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-10 455 The Alder Matter - Ep 5_spectrogram.png,.png,False,193,Mon Oct  7 20:21:05 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-13 456 The Crystal Lake Matter - Ep 1.afpk,.afpk,False,152,Mon Oct  7 20:21:06 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-13 456 The Crystal Lake Matter - Ep 1.mp3,.mp3,False,13694,Mon Oct  7 20:21:18 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-13 456 The Crystal Lake Matter - Ep 1.png,.png,False,38,Mon Oct  7 20:21:08 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-13 456 The Crystal Lake Matter - Ep 1_spectrogram.png,.png,False,203,Mon Oct  7 20:21:09 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-14 457 The Crystal Lake Matter - Ep 2.afpk,.afpk,False,143,Mon Oct  7 20:21:08 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-14 457 The Crystal Lake Matter - Ep 2.mp3,.mp3,False,13669,Mon Oct  7 20:21:25 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-14 457 The Crystal Lake Matter - Ep 2.png,.png,False,37,Mon Oct  7 20:21:09 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-14 457 The Crystal Lake Matter - Ep 2_spectrogram.png,.png,False,200,Mon Oct  7 20:21:10 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-15 458 The Crystal Lake Matter - Ep 3.afpk,.afpk,False,145,Mon Oct  7 20:21:10 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-15 458 The Crystal Lake Matter - Ep 3.mp3,.mp3,False,13681,Mon Oct  7 20:21:25 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-15 458 The Crystal Lake Matter - Ep 3.png,.png,False,37,Mon Oct  7 20:21:17 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-15 458 The Crystal Lake Matter - Ep 3_spectrogram.png,.png,False,198,Mon Oct  7 20:21:17 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-16 459 The Crystal Lake Matter - Ep 4.afpk,.afpk,False,153,Mon Oct  7 20:21:18 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-16 459 The Crystal Lake Matter - Ep 4.mp3,.mp3,False,13675,Mon Oct  7 20:21:31 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-16 459 The Crystal Lake Matter - Ep 4.png,.png,False,37,Mon Oct  7 20:21:18 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-16 459 The Crystal Lake Matter - Ep 4_spectrogram.png,.png,False,195,Mon Oct  7 20:21:19 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-17 460 The Crystal Lake Matter - Ep 5.afpk,.afpk,False,153,Mon Oct  7 20:21:19 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-17 460 The Crystal Lake Matter - Ep 5.mp3,.mp3,False,13595,Mon Oct  7 20:21:33 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-17 460 The Crystal Lake Matter - Ep 5.png,.png,False,37,Mon Oct  7 20:21:20 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-17 460 The Crystal Lake Matter - Ep 5_spectrogram.png,.png,False,184,Mon Oct  7 20:21:20 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-24 461 The Kranesburg Matter - Ep 1 (1st of 6).afpk,.afpk,False,151,Mon Oct  7 20:21:21 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-24 461 The Kranesburg Matter - Ep 1 (1st of 6).mp3,.mp3,False,13747,Mon Oct  7 20:21:35 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-24 461 The Kranesburg Matter - Ep 1 (1st of 6).png,.png,False,35,Mon Oct  7 20:21:25 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-24 461 The Kranesburg Matter - Ep 1 (1st of 6)_spectrogram.png,.png,False,273,Mon Oct  7 20:21:26 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-27 462 The Kranesburg Matter - Ep 1-A (according to script) (2nd of 6).afpk,.afpk,False,149,Mon Oct  7 20:21:26 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-27 462 The Kranesburg Matter - Ep 1-A (according to script) (2nd of 6).mp3,.mp3,False,13556,Mon Oct  7 20:21:41 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-27 462 The Kranesburg Matter - Ep 1-A (according to script) (2nd of 6).png,.png,False,36,Mon Oct  7 20:21:27 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-27 462 The Kranesburg Matter - Ep 1-A (according to script) (2nd of 6)_spectrogram.png,.png,False,270,Mon Oct  7 20:21:27 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-28 463 The Kranesburg Matter - Ep 2 (3rd of 6).afpk,.afpk,False,143,Mon Oct  7 20:21:28 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-28 463 The Kranesburg Matter - Ep 2 (3rd of 6).mp3,.mp3,False,13637,Mon Oct  7 20:21:41 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-28 463 The Kranesburg Matter - Ep 2 (3rd of 6).png,.png,False,35,Mon Oct  7 20:21:31 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-28 463 The Kranesburg Matter - Ep 2 (3rd of 6)_spectrogram.png,.png,False,274,Mon Oct  7 20:21:32 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-29 464 The Kranesburg Matter - Ep 3 (4th of 6).afpk,.afpk,False,147,Mon Oct  7 20:21:33 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-29 464 The Kranesburg Matter - Ep 3 (4th of 6).mp3,.mp3,False,13577,Mon Oct  7 20:21:48 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-29 464 The Kranesburg Matter - Ep 3 (4th of 6).png,.png,False,35,Mon Oct  7 20:21:33 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-29 464 The Kranesburg Matter - Ep 3 (4th of 6)_spectrogram.png,.png,False,275,Mon Oct  7 20:21:34 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-30 465 The Kranesburg Matter - Ep 4 (5th of 6).afpk,.afpk,False,143,Mon Oct  7 20:21:34 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-30 465 The Kranesburg Matter - Ep 4 (5th of 6).mp3,.mp3,False,13650,Mon Oct  7 20:21:50 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-30 465 The Kranesburg Matter - Ep 4 (5th of 6).png,.png,False,35,Mon Oct  7 20:21:36 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-30 465 The Kranesburg Matter - Ep 4 (5th of 6)_spectrogram.png,.png,False,273,Mon Oct  7 20:21:37 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-31 466 The Kranesburg Matter - Ep 5 (6th of 6).afpk,.afpk,False,152,Mon Oct  7 20:21:37 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-31 466 The Kranesburg Matter - Ep 5 (6th of 6).mp3,.mp3,False,14041,Mon Oct  7 20:21:51 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-31 466 The Kranesburg Matter - Ep 5 (6th of 6).png,.png,False,33,Mon Oct  7 20:21:41 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-08-31 466 The Kranesburg Matter - Ep 5 (6th of 6)_spectrogram.png,.png,False,276,Mon Oct  7 20:21:42 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-03 467 The Curse of Kamashek Matter - Ep 1.afpk,.afpk,False,153,Mon Oct  7 20:21:42 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-03 467 The Curse of Kamashek Matter - Ep 1.mp3,.mp3,False,13675,Mon Oct  7 20:21:54 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-03 467 The Curse of Kamashek Matter - Ep 1.png,.png,False,36,Mon Oct  7 20:21:42 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-03 467 The Curse of Kamashek Matter - Ep 1_spectrogram.png,.png,False,178,Mon Oct  7 20:21:43 2024,None,,,,,,,,,,,,,,"(944, 591)",No data,No data
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-04 468 The Curse of Kamashek Matter - Ep 2.afpk,.afpk,False,148,Mon Oct  7 20:21:44 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-04 468 The Curse of Kamashek Matter - Ep 2.mp3,.mp3,False,13651,Mon Oct  7 20:21:59 2024,,,,,,,,,,,,,,,,,
S:/EUD\OTRR_YoursTrulyJohnnyDollar_Singles_Bob_Bailey\YTJD 1956-09-04 468 The Curse of Kamashek Matter - Ep 2.png,.png,False,34,Mon Oct  7 20:21:49 2024,None,,,,,,,,,,,,,,"(800, 200)",No data,No data
